project_name,district,market_segment,tenure,lease_start_year,transaction_count,median_psf,avg_psf_5yr_ago,appreciation_1yr,appreciation_3yr,appreciation_5yr,annualized_appreciation,resale_annualized_appreciation,new_sale_proportion,has_new_launch_bias,appreciation_momentum,data_coverage,source,updated
GRANDVIEW SUITES,D14,Rest of Central Region,Freehold,,15,1449.0,,19.406674907292953,56.988082340195014,,,4.71775781019852,0.0,False,0.082,3yr,ura_data,2026-06-07
PARK 1 SUITES,D14,Rest of Central Region,Freehold,,15,1506.0,1318.5,,-1.953125,14.220705346985207,3.379924208202989,3.379924208202989,0.0,False,-0.806,5yr,ura_5yr_cagr,2026-06-07
TREASURES@G6,D14,Rest of Central Region,Freehold,,15,1589.0,1024.5,7.219973009446701,7.0033670033670115,55.10004880429478,11.597119167477254,11.597119167477254,0.0,False,-0.875,5yr,ura_5yr_cagr,2026-06-07
CASSIA VIEW,D14,Rest of Central Region,Freehold,,14,1650.0,1218.0,2.0408163265306145,19.956379498364242,35.467980295566505,6.259393117959111,6.259393117959111,0.0,False,-0.844,5yr,ura_5yr_cagr,2026-06-07
DENG FU VILLE,D14,Outside Central Region,Freehold,,14,1497.5,1221.0,-9.104704097116844,1.8014955812372557,22.645372645372653,4.167018402211009,4.167018402211009,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
KEMBANGAN SUITES,D14,Outside Central Region,Freehold,,14,1787.0,,3.955788248981973,26.647767540751243,,,6.083877334871168,0.0,False,-0.985,3yr,ura_data,2026-06-07
MELOSA,D14,Rest of Central Region,Freehold,,14,1527.0,1330.5,0.8919722497522375,1.495513459621134,14.768883878241269,3.5037392102718723,3.5037392102718723,0.0,False,-0.522,5yr,ura_5yr_cagr,2026-06-07
SILVERSCAPE,D14,Rest of Central Region,Freehold,,14,1611.0,,1.3845185651353065,7.07876370887337,,,1.5310984507499459,0.0,False,-0.195,3yr,ura_data,2026-06-07
SUITES @ SIMS,D14,Rest of Central Region,Freehold,,14,1896.0,1458.0,,14.631197097944382,30.041152263374492,6.787446613946191,6.787446613946191,0.0,False,-0.382,5yr,ura_5yr_cagr,2026-06-07
THE OCTET,D14,Rest of Central Region,Freehold,,14,1556.0,1417.5,5.277401894451961,3.2514930325149294,9.770723104056444,1.8819632163710853,1.8819632163710853,0.0,False,0.679,5yr,ura_5yr_cagr,2026-06-07
VIENTO,D14,Rest of Central Region,Freehold,,14,1592.5,1250.0,-2.300613496932513,4.8042119118131055,27.400000000000002,6.241050670717518,6.241050670717518,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
CENTRA STUDIOS,D14,Rest of Central Region,Freehold,,13,1704.0,1463.5,0.1469291801351691,-5.333333333333334,16.43320806286299,3.8769563094689596,3.8769563094689596,0.0,False,-0.746,5yr,ura_5yr_cagr,2026-06-07
EDENZ SUITES,D14,Rest of Central Region,Freehold,,13,1368.0,,-6.26927029804728,-3.797468354430378,,,-0.23041556301911514,0.0,False,-1.0,3yr,ura_data,2026-06-07
ESCADA VIEW,D14,Outside Central Region,Freehold,,13,1152.0,1003.5,,5.688073394495419,14.798206278026903,4.707639098330674,4.707639098330674,0.0,False,-0.562,5yr,ura_5yr_cagr,2026-06-07
PRIMEDGE,D14,Rest of Central Region,Freehold,,13,1546.0,1498.0,6.547208821502415,1.911667765326297,3.204272363150862,0.6327950427909013,0.6327950427909013,0.0,False,1.0,5yr,ura_5yr_cagr,2026-06-07
SUITES@CHANGI,D14,Rest of Central Region,Freehold,,13,1161.0,1227.0,-26.70454545454546,-21.261444557477116,-5.378973105134477,-1.0997176641474038,-1.0997176641474038,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
GEMS VILLE,D14,Rest of Central Region,Freehold,,12,1996.0,,-5.245668169950157,4.3933054393305415,,,-5.245668169950157,0.583,True,-1.0,3yr,ura_data,2026-06-07
CENTRA HEIGHTS,D14,Rest of Central Region,Freehold,,12,1772.0,1554.0,,0.45351473922903285,14.028314028314037,4.473040527057615,4.473040527057615,0.0,False,-0.864,5yr,ura_5yr_cagr,2026-06-07
CENTRA LOFT,D14,Rest of Central Region,Freehold,,12,1445.5,1362.0,-6.741935483870964,-0.03457814661134151,6.130690161527164,1.4986456126243608,1.4986456126243608,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
ESTA RUBY,D14,Rest of Central Region,Freehold,,12,1808.5,1494.0,2.9018492176386967,20.246010638297875,21.050870147255687,4.891906439166571,4.891906439166571,0.0,False,-0.398,5yr,ura_5yr_cagr,2026-06-07
GRANDLINK SQUARE,D14,Rest of Central Region,Freehold,,12,1460.0,1080.0,7.313487688349873,14.960629921259837,35.18518518518518,6.214991835579098,6.214991835579098,0.0,False,0.22,5yr,ura_5yr_cagr,2026-06-07
IDYLLIC SUITES,D14,Rest of Central Region,Freehold,,12,1615.0,1370.0,,8.900876601483487,17.88321167883211,4.19886535961016,4.19886535961016,0.0,False,-0.246,5yr,ura_5yr_cagr,2026-06-07
LA FLEUR,D14,Rest of Central Region,Freehold,,12,1499.0,1281.5,0.30110404817664804,2.320819112627981,16.972298088177908,3.9969866354754524,3.9969866354754524,0.0,False,-0.739,5yr,ura_5yr_cagr,2026-06-07
LE REVE,D14,Outside Central Region,Freehold,,12,1691.5,1346.0,,10.123697916666675,25.66864784546805,5.878245385283298,5.878245385283298,0.0,False,-0.501,5yr,ura_5yr_cagr,2026-06-07
PAYA LEBAR RESIDENCES,D14,Rest of Central Region,Freehold,,12,1804.0,1453.0,-0.3865267807841022,10.539215686274517,24.156916724019272,5.558383214890816,5.558383214890816,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
QUBE SUITES,D14,Outside Central Region,Freehold,,12,1294.0,1482.0,-21.85990338164251,-15.590345727332034,-12.685560053981105,-2.676613018819207,-2.676613018819207,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
SIMS RESIDENCES,D14,Rest of Central Region,99 yrs lease commencing from 1997,1997,12,1161.0,950.0,3.383793410507563,44.04466501240696,22.21052631578948,5.142222669700192,5.142222669700192,0.0,False,-0.352,5yr,ura_5yr_cagr,2026-06-07
STUDIO8,D14,Rest of Central Region,Freehold,,12,1696.0,,-6.350082827167314,14.13189771197847,,,4.568078324658642,0.0,False,-1.0,3yr,ura_data,2026-06-07
WING FONG COURT,D14,Rest of Central Region,Freehold,,12,1010.0,845.0,1.5075376884422065,-4.536862003780717,19.526627218934923,4.560142441312753,4.560142441312753,0.0,False,-0.611,5yr,ura_5yr_cagr,2026-06-07
CENTRA SUITES,D14,Rest of Central Region,Freehold,,11,1628.5,1423.5,2.2284996861267947,10.782312925170068,14.401123990165088,3.4207237894261278,3.4207237894261278,0.0,False,-0.238,5yr,ura_5yr_cagr,2026-06-07
D'OASIA,D14,Outside Central Region,Freehold,,11,1635.0,1242.5,8.529704613342194,4.439476205685078,31.589537223340038,5.6438626526236435,5.6438626526236435,0.0,False,0.577,5yr,ura_5yr_cagr,2026-06-07
REZI 3TWO,D14,Rest of Central Region,Freehold,,11,1602.5,1442.0,3.99091499026607,0.5963590709353372,11.13037447988905,2.1331097616432704,2.1331097616432704,0.0,False,0.372,5yr,ura_5yr_cagr,2026-06-07
28 IMPERIAL RESIDENCES,D14,Rest of Central Region,Freehold,,10,1632.5,,,0.5543578688019801,,,0.5543578688019801,0.0,False,,3yr,ura_data,2026-06-07
CASA AERATA,D14,Rest of Central Region,Freehold,,10,1559.0,1181.5,0.7105943152454719,5.231184610192363,31.95090986034701,7.1773703740769745,7.1773703740769745,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
GROSVENOR VIEW,D14,Outside Central Region,Freehold,,10,1736.0,1201.0,16.82368775235532,85.27214514407684,44.54621149042464,7.6468541691082415,7.6468541691082415,0.0,False,1.0,5yr,ura_5yr_cagr,2026-06-07
REZI 35,D14,Rest of Central Region,Freehold,,10,1626.0,,-4.2120765832105995,-0.9140767824497242,,,-0.30562537794935896,0.0,False,-0.781,3yr,ura_data,2026-06-07
SUITES @ EUNOS,D14,Outside Central Region,Freehold,,10,1828.0,1498.5,-0.16384489350081965,44.73475851148061,21.98865532198866,5.094469197024765,5.094469197024765,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
TREASURES @ G20,D14,Rest of Central Region,Freehold,,10,1494.5,1030.0,10.785767234988874,14.608895705521462,45.09708737864078,9.752563697521044,9.752563697521044,0.0,False,0.207,5yr,ura_5yr_cagr,2026-06-07
BLISS VILLE,D14,Outside Central Region,Freehold,,9,1548.0,910.5,22.178374112075772,17.40614334470989,70.0164744645799,11.198313683469241,11.198313683469241,0.0,False,1.0,5yr,ura_5yr_cagr,2026-06-07
CASA SARINA,D14,Outside Central Region,Freehold,,9,1488.0,1114.0,11.044776119402977,13.935681470137817,33.572710951526034,5.960389993425785,5.960389993425785,0.0,False,1.0,5yr,ura_5yr_cagr,2026-06-07
RESIDENCES 88,D14,Outside Central Region,Freehold,,9,1575.0,,18.9127972819932,3.5502958579881616,,,2.7947304270344864,0.0,False,1.0,3yr,ura_data,2026-06-07
TORIEVIEW MANSIONS,D14,Rest of Central Region,Freehold,,9,1289.0,1133.0,12.773403324584432,10.454155955441301,13.768755516328323,3.2775083925673743,3.2775083925673743,0.0,False,1.0,5yr,ura_5yr_cagr,2026-06-07
CANAAN,D14,Rest of Central Region,Freehold,,8,1740.0,,,,,,,0.0,False,,none,ura_data,2026-06-07
D' CASITA,D14,Outside Central Region,Freehold,,8,1579.0,1113.0,0.7657945118060061,11.197183098591545,41.86882300089847,7.245083855901302,7.245083855901302,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
LEVENUE,D14,Outside Central Region,Freehold,,8,1674.0,,0.3597122302158251,2.5735294117646967,,,8.821681977349606,0.0,False,-0.1,3yr,ura_data,2026-06-07
METRO LOFT,D14,Rest of Central Region,Freehold,,8,1582.0,,3.0283295343536354,6.747638326585692,,,1.9133559642958708,0.0,False,0.156,3yr,ura_data,2026-06-07
NOMA,D14,Rest of Central Region,Freehold,,8,1693.0,1648.0,-4.079320113314444,,2.7305825242718518,0.5402475354557623,-2.0331399455191246,0.375,True,-0.924,5yr,ura_5yr_cagr,2026-06-07
ROYCE RESIDENCES,D14,Rest of Central Region,Freehold,,8,,1298.0,,,,,5.8751772546601355,0.0,False,,none,ura_data,2026-06-07
SUNFLOWER VIEW,D14,Rest of Central Region,Freehold,,8,1296.5,1105.0,2.0866141732283516,4.979757085020253,17.330316742081454,4.076471699987105,4.076471699987105,0.0,False,-0.398,5yr,ura_5yr_cagr,2026-06-07
THE SANCTUARY @ GEYLANG,D14,Rest of Central Region,Freehold,,8,1409.0,1276.0,,13.720742534301866,10.423197492163006,3.3602234595776714,3.3602234595776714,0.0,False,0.243,5yr,ura_5yr_cagr,2026-06-07
AVANT RESIDENCES,D14,Rest of Central Region,99 yrs lease commencing from 2012,2012,7,1572.0,986.0,4.417137163732976,-0.12706480304955914,59.43204868154157,9.777952242661003,9.777952242661003,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
BLISS RESIDENCES,D14,Outside Central Region,Freehold,,7,1442.5,1431.0,,1.8714689265536766,0.8036338225017481,0.2671635416155338,0.2671635416155338,0.0,False,0.071,5yr,ura_5yr_cagr,2026-06-07
CANNE LODGE,D14,Rest of Central Region,Freehold,,7,1391.0,1080.0,-0.7137758743754441,-2.3859649122807025,28.796296296296298,6.530960725565316,6.530960725565316,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
COSMO,D14,Rest of Central Region,Freehold,,7,1830.0,1578.0,2.348993288590595,1.2168141592920456,15.969581749049432,3.7733944218511395,3.7733944218511395,0.0,False,-0.285,5yr,ura_5yr_cagr,2026-06-07
EDENZ LOFT,D14,Rest of Central Region,Freehold,,7,1428.0,1248.0,,-7.751937984496127,14.423076923076916,2.7312859363656905,2.7312859363656905,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
EUNOS PARK,D14,Outside Central Region,Freehold,,7,1334.5,1127.0,,19.686098654708516,18.411712511091395,4.315457120540711,4.315457120540711,0.0,False,0.449,5yr,ura_5yr_cagr,2026-06-07
LOFT 33,D14,Rest of Central Region,Freehold,,7,1406.0,1434.0,,-11.794228356336255,-1.9525801952580246,-0.491760598557045,-0.491760598557045,0.0,False,-0.688,5yr,ura_5yr_cagr,2026-06-07
MERA EAST,D14,Outside Central Region,Freehold,,7,1473.0,1165.5,2.0083102493074767,16.62707838479811,26.38352638352639,6.028499956178779,6.028499956178779,0.0,False,-0.804,5yr,ura_5yr_cagr,2026-06-07
PADDY GREEN,D14,Rest of Central Region,Freehold,,7,,,,,,,,0.0,False,,none,ura_data,2026-06-07
PRIME RESIDENCE,D14,Rest of Central Region,Freehold,,7,1510.5,1232.0,6.2236286919831185,8.590941768511872,22.605519480519476,5.227076690034127,5.227076690034127,0.0,False,0.199,5yr,ura_5yr_cagr,2026-06-07
SUNNY LODGE,D14,Outside Central Region,Freehold,,7,1645.0,1290.0,-2.1124665278191013,3.1347962382445083,27.519379844961243,4.98209577158486,4.98209577158486,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
GUILLEMARD VIEW,D14,Rest of Central Region,Freehold,,6,1256.0,959.0,6.802721088435382,14.181818181818183,30.969760166840455,5.544159670836812,5.544159670836812,0.0,False,0.252,5yr,ura_5yr_cagr,2026-06-07
NICOLE GREEN,D14,Rest of Central Region,Freehold,,6,1422.0,1357.0,,2.449567723342949,4.789977892409736,0.9401509237474182,0.9401509237474182,0.0,False,-0.025,5yr,ura_5yr_cagr,2026-06-07
PENANG SERVICE APARTMENTS,D14,Rest of Central Region,Freehold,,6,1224.0,992.0,7.699076110866687,3.378378378378377,23.38709677419355,5.394375882493452,5.394375882493452,0.0,False,0.461,5yr,ura_5yr_cagr,2026-06-07
REGAL 35,D14,Rest of Central Region,Freehold,,6,1299.0,1045.0,3.5059760956175356,6.475409836065582,24.30622009569379,4.44762571552848,4.44762571552848,0.0,False,-0.188,5yr,ura_5yr_cagr,2026-06-07
THE CENTREN,D14,Rest of Central Region,Freehold,,6,1447.0,,-14.606078489229857,20.432792342904694,,,4.757756506105859,0.0,False,-1.0,3yr,ura_data,2026-06-07
THE GATZ,D14,Rest of Central Region,Freehold,,6,1820.0,,-3.0367607884922765,,,,-3.0367607884922765,0.0,False,,1yr,ura_data,2026-06-07
THE MIDAS,D14,Rest of Central Region,Freehold,,6,1222.0,,,13.674418604651173,,,6.618206045989705,0.0,False,,3yr,ura_data,2026-06-07
THE VINES,D14,Outside Central Region,Freehold,,6,1500.0,,9.97067448680351,7.9913606911447,,,2.975487672181165,0.0,False,1.0,3yr,ura_data,2026-06-07
33 RESIDENCES,D14,Rest of Central Region,Freehold,,5,1556.0,,-3.8912909203211887,5.7065217391304435,,,1.8670964614107444,0.0,False,-1.0,3yr,ura_data,2026-06-07
CANBERLIN LODGE,D14,Rest of Central Region,Freehold,,5,1196.0,841.0,,14.779270633397324,42.21165279429251,7.296865947857967,7.296865947857967,0.0,False,-0.474,5yr,ura_5yr_cagr,2026-06-07
CASSIA EDGE,D14,Rest of Central Region,Freehold,,5,1525.0,,4.595336076817569,3.3898305084745672,,,9.390927872190158,0.0,False,0.693,3yr,ura_data,2026-06-07
EN FU MANSIONS,D14,Rest of Central Region,Freehold,,5,1161.0,854.5,,12.5,35.86892919836162,10.757561172809593,10.757561172809593,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
GEYLANG HERITAGE,D14,Rest of Central Region,Freehold,,5,1267.0,977.0,4.7107438016528835,14.660633484162888,29.682702149437045,5.33589999296622,5.33589999296622,0.0,False,-0.125,5yr,ura_5yr_cagr,2026-06-07
KINGSTON TERRACE,D14,Outside Central Region,Freehold,,5,1165.5,1071.0,,2.2368421052631593,8.823529411764696,2.1364365789218187,2.1364365789218187,0.0,False,-0.278,5yr,ura_5yr_cagr,2026-06-07
PALM LODGE,D14,Rest of Central Region,Freehold,,5,1333.0,1004.0,0.5658242172764893,13.157894736842103,32.76892430278884,5.832556552205181,5.832556552205181,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
SIMS MEADOWS,D14,Rest of Central Region,Freehold,,5,1321.0,1022.0,4.924543288324057,,29.256360078277876,6.625966412426743,6.625966412426743,0.0,False,-0.34,5yr,ura_5yr_cagr,2026-06-07
THE LATTIZ,D14,Outside Central Region,Freehold,,5,1488.0,1081.0,,5.494505494505497,37.65032377428308,11.23951305244546,11.23951305244546,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
TORIEVILLE,D14,Rest of Central Region,Freehold,,5,978.0,1022.5,,9.641255605381161,-4.352078239608803,-1.472261924652296,-1.472261924652296,0.0,False,0.937,5yr,ura_5yr_cagr,2026-06-07
TREASURES@G19,D14,Rest of Central Region,Freehold,,5,1355.0,1455.0,,-12.889746062359375,-6.872852233676974,-1.7643607752095058,-1.7643607752095058,0.0,False,-0.506,5yr,ura_5yr_cagr,2026-06-07
ASTON LODGE,D14,Rest of Central Region,Freehold,,4,1239.0,951.0,10.329474621549428,,30.28391167192428,5.433386910491778,,0.0,False,0.979,5yr,ura_5yr_cagr,2026-06-07
BLOSSOM VIEW,D14,Rest of Central Region,Freehold,,4,995.0,,,-1.1916583912611745,,,,0.0,False,,3yr,ura_data,2026-06-07
CAMELLIA LODGE,D14,Rest of Central Region,Freehold,,4,1260.0,,13.004484304932728,19.828815977175474,,,,0.0,False,1.0,3yr,ura_data,2026-06-07
CENTRAL MEADOWS,D14,Rest of Central Region,Freehold,,4,1239.0,,-5.3475935828877,-5.3475935828877,,,,0.0,False,-0.713,3yr,ura_data,2026-06-07
CHEN FANG MANSIONS,D14,Rest of Central Region,Freehold,,4,1270.5,,10.190806591500422,8.127659574468083,,,,0.0,False,1.0,3yr,ura_data,2026-06-07
CRYSTAL MANSIONS,D14,Rest of Central Region,Freehold,,4,1128.0,731.0,,16.891191709844566,54.3091655266758,15.557261394438848,,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
D - HERITAGE APARTMENTS,D14,Outside Central Region,Freehold,,4,1488.0,1040.0,11.044776119402977,,43.07692307692308,7.427116398468914,,0.0,False,0.724,5yr,ura_5yr_cagr,2026-06-07
EVERGREEN VIEW,D14,Rest of Central Region,Freehold,,4,1370.0,945.0,17.39502999143101,,44.973544973544975,9.72919412581248,,0.0,False,1.0,5yr,ura_5yr_cagr,2026-06-07
SIMS DORADO,D14,Rest of Central Region,Freehold,,4,1545.0,1138.0,,15.990990990990994,35.76449912126538,7.943514849048805,,0.0,False,-0.523,5yr,ura_5yr_cagr,2026-06-07
THE EBONY,D14,Outside Central Region,Freehold,,4,1918.0,,,27.653910149750427,,,,0.0,False,,3yr,ura_data,2026-06-07
BALMY COURT,D14,Rest of Central Region,Freehold,,3,1290.0,743.0,,22.390891840607207,73.62045760430686,11.665799395092336,,0.0,False,-0.84,5yr,ura_5yr_cagr,2026-06-07
CANBERLIN APARTMENTS,D14,Rest of Central Region,Freehold,,3,,769.0,,,,,,0.0,False,,none,ura_data,2026-06-07
CASA EMERALD,D14,Rest of Central Region,Freehold,,3,,,,,,,,0.0,False,,none,ura_data,2026-06-07
COSY 23,D14,Rest of Central Region,Freehold,,3,1154.0,,0.0,6.359447004608287,,,,0.0,False,-0.424,3yr,ura_data,2026-06-07
COSY LODGE,D14,Rest of Central Region,Freehold,,3,1163.5,,,0.21533161068045814,,,,0.0,False,,3yr,ura_data,2026-06-07
D' PALMA,D14,Outside Central Region,Freehold,,3,1578.0,1249.0,53.951219512195124,,26.34107285828662,6.019594818679352,,0.0,False,1.0,5yr,ura_5yr_cagr,2026-06-07
D'GALLERY,D14,Outside Central Region,Freehold,,3,1638.0,,1.6129032258064502,3.083700440528636,,,,0.0,False,0.117,3yr,ura_data,2026-06-07
FAMILIE MANSIONS,D14,Rest of Central Region,Freehold,,3,978.0,,,13.853317811408616,,,,0.0,False,,3yr,ura_data,2026-06-07
FUYUEN COURT,D14,Rest of Central Region,Freehold,,3,1310.5,,,20.450367647058833,,,,0.0,False,,3yr,ura_data,2026-06-07
GUILIN MANSIONS,D14,Rest of Central Region,Freehold,,3,,1041.0,,,,,,0.0,False,,none,ura_data,2026-06-07
KEMBANGAN COURT,D14,Outside Central Region,Freehold,,3,,,,,,,,0.0,False,,none,ura_data,2026-06-07
KEMBANGAN PLAZA,D14,Outside Central Region,Freehold,,3,1563.0,,36.0313315926893,25.441412520064198,,,,0.0,False,1.0,3yr,ura_data,2026-06-07
LE ARC,D14,Rest of Central Region,Freehold,,3,983.0,,,2.449192287649815,,,,0.0,False,,3yr,ura_data,2026-06-07
MILL CREEK,D14,Outside Central Region,Freehold,,3,,1195.0,,,,,,0.0,False,,none,ura_data,2026-06-07
PALMERA EAST,D14,Outside Central Region,Freehold,,3,1742.0,,4.876580373269124,10.322989233692216,,,,0.0,False,0.287,3yr,ura_data,2026-06-07
SIN CHUAN GARDEN,D14,Outside Central Region,Freehold,,3,1270.0,,-4.583020285499629,-6.20384047267356,,,,0.0,False,-0.503,3yr,ura_data,2026-06-07
SING LIAN BUILDING,D14,Outside Central Region,Freehold,,3,673.0,,-18.670694864048343,,,,,0.0,False,,1yr,ura_data,2026-06-07
SKT MANSIONS,D14,Rest of Central Region,Freehold,,3,1208.0,,,2.9838022165388,,,,0.0,False,,3yr,ura_data,2026-06-07
SUNFLOWER COURT,D14,Rest of Central Region,Freehold,,3,992.0,,,2.162718846549949,,,,0.0,False,,3yr,ura_data,2026-06-07
SUNFLOWER REGENCY,D14,Rest of Central Region,Freehold,,3,1088.0,,,18.196632265073333,,,,0.0,False,,3yr,ura_data,2026-06-07
SUNFLOWER RESIDENCE,D14,Rest of Central Region,Freehold,,3,1209.5,1008.0,,,19.99007936507937,4.66135068774578,,0.0,False,,5yr,ura_5yr_cagr,2026-06-07
THE CHAMPAGNE,D14,Outside Central Region,Freehold,,3,1341.0,,19.62533452274755,,,,,0.0,False,,1yr,ura_data,2026-06-07
THE SUNFLOWER,D14,Rest of Central Region,Freehold,,3,1410.0,,,15.19607843137254,,,,0.0,False,,3yr,ura_data,2026-06-07
BOUGAINVILLA APARTMENTS,D14,Rest of Central Region,Freehold,,2,,,,,,,,0.0,False,,none,ura_data,2026-06-07
CASCATA,D14,Outside Central Region,Freehold,,2,,,,,,,,0.0,False,,none,ura_data,2026-06-07
CENTRO MANSIONS,D14,Rest of Central Region,Freehold,,2,1222.0,,-1.3720742534301889,,,,,0.0,False,,1yr,ura_data,2026-06-07
CRYSTAL DEW,D14,Rest of Central Region,Freehold,,2,,1024.0,,,,,,0.0,False,,none,ura_data,2026-06-07
CRYSTAL LODGE,D14,Rest of Central Region,Freehold,,2,,869.0,,,,,,0.0,False,,none,ura_data,2026-06-07
GREEN COURT,D14,Rest of Central Region,Freehold,,2,,,,,,,,0.0,False,,none,ura_data,2026-06-07
GUILIN COURT,D14,Rest of Central Region,Freehold,,2,1125.0,,,5.633802816901401,,,,0.0,False,,3yr,ura_data,2026-06-07
LE MARICAN,D14,Outside Central Region,Freehold,,2,,959.0,,,,,,0.0,False,,none,ura_data,2026-06-07
MORO MANSIONS,D14,Rest of Central Region,Freehold,,2,1310.0,,,10.641891891891886,,,,0.0,False,,3yr,ura_data,2026-06-07
SIMS POINT,D14,Rest of Central Region,Freehold,,2,,970.0,,,,,,0.0,False,,none,ura_data,2026-06-07
SUNFLOWER LODGE,D14,Rest of Central Region,Freehold,,2,772.0,1042.0,,,-25.911708253358924,-9.513624245369279,,0.0,False,,5yr,ura_5yr_cagr,2026-06-07
